sentiment,text
0,Are @replies/mentions playing up or is the whole Twitterverse just ignoring me? 
0,@SportsGirlsPlay I coach too. Forced into retirement a good few years ago due to injury  You coach in the US?
0,sitting home wishing he would just call me 
0,KENYAN TEENAGE Girls seek solace in cow drugs to induce abortion 
0,I'm sick of living in this apartment by myself...I miss home so much 
0,i slept for too long last night. my head aches now 
0,hopes she wouldnt have that toothache again 
0,"ARGHHH spent all yesterday doing a DPS for WMB, found out just now that we're only booked in for 1 page now - start again then.. "
0,im scared to go outside....its COLD today. Too bad I already put away all my winter clothes 
0,Gahhh THIS TWITTER APP FAILS 
0,Work... again. I didn't even wake up last night when Muffin came to bed 
0,I'm up way earlier then I want to be 
0,"Photo: got this from marjï¿½s multiply. awww, iï¿½ll miss you masci,  http://tumblr.com/xix1ju5ku"
0,@Emzypurry not sure I'll grab book 3 her writing style is kinda simple... Not much happens 
0,birthday soons 
0,bedtimee. not that i'm doing anything tomorrow. stopit music 
0,having a bad day 
0,"sadly no boarding today, picked up a bug from somewhere "
0,"@DJAbsoluteValue means nothing to me, I still have to work Sat and Sun and they took my twitter away "
0,dragging myself to work. 
0,"i have to study, but I don't want to  it's so booooooring"
0,wants a G1 or a Prada 2  CONTRACT!
0,My boobs hurt 
0,"@hollyalyxfinch Oh, Holly!  Take no notice of these morons - we think you're wonderful and very talented "
0,Is at home with a poorly foot 
0,"im sleepy, my head aches and my throat hurts and i want to go home "
0,"@JamesHancox That was a great idea, I invited her to Queen Vic market with me on Friday.Then realised it was Good Friday and it's closed "
0,Hoping my puppy gets better!!! She had to go to the doggie ER last night 
0,study study study. it seems to be never-ending. tests all the time.  
0,"@pennylane316 Yeah, I know they are touring in USA soon, but I couldn't go, it's during the week in Philly "
0,Vomit. Urgh 
0,@betahaus You really should put your website URL on your Twitter profile. Took me a while to find it. 
0,Miss u baby  r u awake? Time to poke ur patients already!
0,Going to starbucks!! Then school  first period is French. Zut! Je n'a pas fait mes devoirs francais.
0,@Yasmin64 We're supposed to be getting Tesco in the states but nothing in my area yet.  
0,"Anyone who's like a superstar can use ustream.tv to broadcast #IgniteCardiff live. Apparently, my iMac is too heavy to carry there "
0," I Still Cant Find My Phone , And I Cant Call It , Cause Its Dead"
0,lunch was disappointing 
0,Cases like sandra cantu break my heart... Also the reason I'm uber protective of my girls 
0,is NOT a happy bunny. so-called friends have gone and ruined my chances on this project! 
0,"Would be fantastic if my home loan wasn't fixed. Everyone is rubbing their hands together with this interest rate cut, except for me "
0,"No one at my new job knows it's my birthday, so sadly I see no Big Cookie in my future. "
0,"#untwitter the &quot;trash-bin&quot; solution doesn't work! the tweet is in the indexes and propagated, even if it disappears from my personal list "
0,@Januaryeme So sorry for your loss....another thing we seem to have in common.  
0,@KikitaLinda Awww but 300 is also very much =D oh my gosh do you know whats going on with nick? 
0,I am NOT jealous of my friends with iPhones.  I'm not!  ...I'm not... Really... 
0,@Celticgirl1913 i'm sorry.  hopefully it will get better.
0,"@NicholleMonique Tis true baby boo, tis true.. I need to charge up  coz my BB doesn't deserve to see the Yellow or Red bars.."
0,It's too early to be at school... It's 6:50 ugh.... 
0,just woke upp [: CHEESE ON TOAST. yummmm. i want to wear my spongebob teeshirt but i cant find it 
0,is it friday yet 
0,@Ps8612 I missed the end of I love money 
0,@ChrisInBoston Baston... that sucks dude.    {{sending happy thoughts your way}}
0,"@bradiewebbstack ew not meatloaf. go with pie..wow you said that like, 2 hours ago. omg as soon as i logged off you got on. typical "
0,mr twitter what r u doing? i can't send direct messages anymore!! 
0,I'm sick...   Those little dudes from the Mucinex commerials are throwing a party in my chest.
0,pet society aint working 
0,i just cried when blair got expelled.  poooooor blair. but its okay. she is going to Yale and everything is okay.
0,Stuck at home  I watch way to many border patrol programs..watching a new zeland one now. What the hell is MAF?
0,ahh... food .... class 
0,My HDD DVD died  picked up the new Topfield TF71000HDPVRt  with the wife's permission of course
0,good morning.... i wish it were nicer outside  but that's boston for you
0,where did spring go?? 
0,Gonna go to school in about 40min 
0,"You know, I don't how you people can put up with my lack of spelling ability. Just looked over a couple of posts and I messed up a word. "
0,@purplesparkle You'd get more taking it to the breakers 
0,"is getting ready, then school! tooo early "
0,Just got home from taking Lynsey to the airport. It's cold and snowing hear.  I think they said the high today was only in the 20's. 
0,"I hate our student teacher, mrs. rolls "
0,@23graeme23 Same  - Had an unproductive morning too.
0,"@mamamusings thanks for link, will keep it for next time as I had already ordered glasses "
0,"sitting in the office on my own, all my colleagues have abandoned me "
0,it is cold in the A too 
0,"@matt231 I still don't understand  Can you get me up to date, please?"
0,does it sound wrong if i say i miss her already? cuz i do.. 
0,@tompierce GAAAH Now I have Monty streaming in my head. I thought I had kicked the habit 
0,"@Helenszone unfortunately no, it's in the non-nkotb section  i'm still trying to figure out my AS spin-off.."
0,@tessaschraven Not sure if that would work!! It's so $$$ to fly out west!  I want to though...
0,@HarleyNK there's no NK's to play with 
0,Idayu's away!!  And my phone is bent!!
0,@rexnebula Congratulations!! I'm glad the job went well for you!!   about the no snacking....perhaps you can get some quality snacking in
0,@roseformyrose oh I am feeling the same today 
0,What the.... Didn't have time to tweet since more than 24hours ago!!! 
0,@thatswhack74 hsm3 premiered here one day before the US premiere. the only time that happened 
0,"SICKK  i feel like dying... but im not gonna,, cause i LOVEYOU."
0,eye hurts 
0,"@kusasi I had it before, but not sure it is on this phone  I will check with you before then, we will go down for the weekend I think!"
0,hmmm the twitter I sent from my phone last night didn't get posted 
0,@coren42 erf can't listen to it at work 
0,@TanMcG but.... it doesn't come with a flashlight 
0,@amnewsboy i'd love to but im at work now 
0,This world sucks 
0,Ergh I feel like crap...I'm so sorry 
0,looked for cafe on tooting common as per @baseblack suggestion. Ended up in the wrong one 
0,i want to see SAW 5!!!!!!! mhhhh i donï¿½t when itï¿½s available in Germany 
0,Work soon 
0,@duncn Our stormy-ness has moved on 
0,"Suppose i better do another post, i been slack latley "
0,I'm craving for the long weekend... 
0,Im superrr tired this morning  I want breakfast!
0,@Schofe Darn! I missed the Twitter man!  Is there anywhere online I could watch it Phil? What was his deal?
0,i'm so bord i have nothing to do i wish my friends went busy 
0,Just baashed my head on sum iron railings 
0,wish could be in JKT for shaayna's birthday on thursday  
0,My brain hurts.  Talking about digitisation is very complicated 
0,@Willie_Day26 u won't be singin that song lmao (smh) its soooo embarassing but it is cold and snow on the ground  hope y'all enjoy the  D
0,Cannot find my sport shoes  was ready to go for my first open-air running 2009.
0,having a hard time concentrating; my cat some how got out &amp; has been missing for a day. He is literally a scaredy cat plus it's so cold. 
0,shed a tear for &quot;gran torino&quot;  another vintage from the clint eastwood stable of movies
0,Getting ready to go to meeting.....Yeah!! 
0,Lovely spring AM in Ohio - it's snowing.  No accumulation expected though. Supposed to start warming up again tomorrow thank goodness!
0,Just been down to the opera house to see the star trek world premire...but missed it 
0,"Almost at school. More ERBs.  and I have to bring in my back pack, and poster board and cake for a project. This may not turn out well."
0,"@silverwind Aw, that sucks. "
0,@KarimJebari thanks for concern. No physical harm. I was just about to enjoy some malatang when I found my wallet forever gone. 
0,"@Xantiriad fingers crossed for you Xan, that's horrid news "
0,had a lovely chat with a Thursday Island guy today.  And now is haaaanging for palm trees.......and frangipani.....and dugong... 
0,The most boring dinner ever! i hate being stuck in the house wanting nice food and not having any!! sulky mood coming up 
0,I'm so bored  But its sunny for once but i can tell its gonna rain 
0,Reila woke me up around 3:30AM and I STILL haven't gone back to bed because she's asleep on me 
0,Just seen 'Little Big Planet' for ï¿½11.99  I just spent ï¿½38.99 in it.
0,"I woke up to find snow, had to scrape my car and its 30 degrees!!! I miss FL and my Disney family so bad "
0,and here  http://twitpic.com/2yaxf
0,@FruitTree101 I know! The poor thing must've been so scared! All these huge things coming towards it! 
0,accidentaly overslept   had to drive this morning/stare at the sun.   5 page paper to start and finish in an hour. oh joy.
0,why i can`t find dear friend  i need her to tweet with me ! help me people !
0,HOW is it 1pm ALREADY? Not enough done 
0,exams suck 
0,"@javastix as of now, it still ain't up yet "
0,is halfway through &quot;A Thousand Splendid Suns&quot; and already thinks it's brilliant... and so very sad 
0,It's snowing.....no more needs to be said! 
0,urgh - look outside - it's winter wonderland all over again 
0,Trip to castle turned into a 60 mile round trip with the kids being sick in the back of the car 
0,is wishing he'd brought some of the chocolaty treats to work. 
0,snow really makes me sad 
0,I spent all of last night waking up every 30 seconds because I was nervous about registration 
0,"Damn, I just broke that wooden writing pad. which I usually uses when sketching.. and writing while on bed.. or relaxing on chair. "
0,Drink exploded in my bag 
0,@jutecht btw...loved your baseball post...this is definitely best time of year...was disappointed red sox opener was rained out... 
0,this time last week i was in paris 
0,DC tomorrow... I m nt prepared!! 
0,Has a cold. 
0,Ugh. I have to wait a whole day to see my baby.  and i work 5 to close today. Come visit me
0, my housemaid.........oh I hate her :s  I guess she has alzheimers she didn't even know MY NAME
